ZipCode,MedianIncome
51035,C: 40-60k
51036,C: 40-60k
51037,C: 40-60k
51038,D: 60-80k
51039,D: 60-80k
51040,B: 20-40k
51041,D: 60-80k
51044,C: 40-60k
51046,C: 40-60k
51047,C: 40-60k
51048,B: 20-40k
51049,C: 40-60k
51050,C: 40-60k
51052,D: 60-80k
51053,C: 40-60k
51054,E: 80-100k
51055,D: 60-80k
51056,C: 40-60k
51058,C: 40-60k
51060,B: 20-40k
51061,C: 40-60k
51062,C: 40-60k
51063,C: 40-60k
51101,A: 0-20k
51103,B: 20-40k
51104,C: 40-60k
51105,B: 20-40k
51106,C: 40-60k
51108,C: 40-60k
51109,B: 20-40k
51111,C: 40-60k
51201,C: 40-60k
51230,D: 60-80k
51231,D: 60-80k
51232,C: 40-60k
51234,C: 40-60k
51235,D: 60-80k
51237,C: 40-60k
51238,C: 40-60k
51239,C: 40-60k
51240,C: 40-60k
51241,D: 60-80k
51242,C: 40-60k
51243,C: 40-60k
51244,D: 60-80k
51245,C: 40-60k
51246,C: 40-60k
51247,D: 60-80k
51248,C: 40-60k
51249,C: 40-60k
51250,D: 60-80k
51301,C: 40-60k
51331,C: 40-60k
51333,C: 40-60k
51334,C: 40-60k
51338,D: 60-80k
51342,C: 40-60k
51343,C: 40-60k
51345,D: 60-80k
51346,C: 40-60k
51347,D: 60-80k
51350,D: 60-80k
51351,C: 40-60k
51354,C: 40-60k
51355,C: 40-60k
51357,C: 40-60k
51358,C: 40-60k
51360,D: 60-80k
51363,C: 40-60k
51364,C: 40-60k
51365,C: 40-60k
51366,C: 40-60k
51401,C: 40-60k
51430,C: 40-60k
51431,C: 40-60k
51433,C: 40-60k
51436,C: 40-60k
51439,C: 40-60k
51440,D: 60-80k
51441,B: 20-40k
51442,C: 40-60k
51443,C: 40-60k
51444,C: 40-60k
51445,C: 40-60k
51446,B: 20-40k
51447,C: 40-60k
51448,B: 20-40k
51449,C: 40-60k
51450,C: 40-60k
51451,B: 20-40k
51453,C: 40-60k
51454,C: 40-60k
51455,C: 40-60k
51458,C: 40-60k
51459,B: 20-40k
51461,C: 40-60k
51462,C: 40-60k
51463,C: 40-60k
51465,C: 40-60k
51466,C: 40-60k
51467,C: 40-60k
51501,C: 40-60k
51503,C: 40-60k
51510,C: 40-60k
51520,C: 40-60k
51521,C: 40-60k
51523,C: 40-60k
51525,C: 40-60k
51526,D: 60-80k
51527,C: 40-60k
51528,C: 40-60k
51529,C: 40-60k
51530,C: 40-60k
51531,C: 40-60k
51532,C: 40-60k
51533,C: 40-60k
51534,D: 60-80k
51535,C: 40-60k
51536,C: 40-60k
51537,C: 40-60k
51540,C: 40-60k
51541,D: 60-80k
51542,E: 80-100k
51543,C: 40-60k
51544,C: 40-60k
51545,A: 0-20k
51546,D: 60-80k
51548,D: 60-80k
51549,C: 40-60k
51550,C: 40-60k
51551,D: 60-80k
51552,D: 60-80k
51553,D: 60-80k
51554,C: 40-60k
51555,C: 40-60k
51556,C: 40-60k
51557,C: 40-60k
51558,C: 40-60k
51559,D: 60-80k
51560,D: 60-80k
51561,C: 40-60k
51562,C: 40-60k
51563,C: 40-60k
51564,C: 40-60k
51565,C: 40-60k
51566,B: 20-40k
51570,C: 40-60k
51571,D: 60-80k
51572,C: 40-60k
51573,D: 60-80k
51575,D: 60-80k
51576,E: 80-100k
51577,C: 40-60k
51578,C: 40-60k
51579,C: 40-60k
51601,C: 40-60k
51630,C: 40-60k
51631,C: 40-60k
51632,C: 40-60k
51636,C: 40-60k
51637,B: 20-40k
51638,C: 40-60k
51639,C: 40-60k
51640,C: 40-60k
51645,D: 60-80k
51646,C: 40-60k
51647,B: 20-40k
51648,D: 60-80k
51649,D: 60-80k
51650,C: 40-60k
51652,C: 40-60k
51653,D: 60-80k
51654,C: 40-60k
51656,B: 20-40k
52001,C: 40-60k
52002,D: 60-80k
52003,D: 60-80k
52030,C: 40-60k
52031,C: 40-60k
52032,D: 60-80k
52033,C: 40-60k
52035,D: 60-80k
52037,C: 40-60k
52038,D: 60-80k
52039,D: 60-80k
52040,C: 40-60k
52041,C: 40-60k
52042,C: 40-60k
52043,C: 40-60k
52044,C: 40-60k
52045,D: 60-80k
52046,D: 60-80k
52047,C: 40-60k
52048,C: 40-60k
52049,C: 40-60k
52050,C: 40-60k
52052,C: 40-60k
52053,C: 40-60k
52054,D: 60-80k
52057,C: 40-60k
52060,C: 40-60k
52064,D: 60-80k
52065,C: 40-60k
52066,B: 20-40k
52068,E: 80-100k
52069,C: 40-60k
52070,C: 40-60k
52072,C: 40-60k
52073,D: 60-80k
52074,C: 40-60k
52076,C: 40-60k
52077,D: 60-80k
52078,D: 60-80k
52079,C: 40-60k
52101,C: 40-60k
52132,C: 40-60k
52133,D: 60-80k
52134,C: 40-60k
52135,B: 20-40k
52136,C: 40-60k
52140,C: 40-60k
52141,C: 40-60k
52142,B: 20-40k
52144,C: 40-60k
52146,C: 40-60k
52147,D: 60-80k
52151,C: 40-60k
52154,C: 40-60k
52155,C: 40-60k
52156,B: 20-40k
52157,C: 40-60k
52158,B: 20-40k
52159,C: 40-60k
52160,C: 40-60k
52161,C: 40-60k
52162,B: 20-40k
52163,B: 20-40k
52164,C: 40-60k
52165,C: 40-60k
52166,C: 40-60k
52168,B: 20-40k
52169,B: 20-40k
52170,D: 60-80k
52171,D: 60-80k
52172,C: 40-60k
52175,C: 40-60k
52201,D: 60-80k
52202,D: 60-80k
52203,D: 60-80k
52205,C: 40-60k
52206,E: 80-100k
52207,C: 40-60k
52208,C: 40-60k
52209,D: 60-80k
52210,C: 40-60k
52211,C: 40-60k
52212,C: 40-60k
52213,D: 60-80k
52214,D: 60-80k
52215,C: 40-60k
52216,C: 40-60k
52217,C: 40-60k
52218,D: 60-80k
52219,C: 40-60k
52220,C: 40-60k
52221,C: 40-60k
52222,C: 40-60k
52223,C: 40-60k
52224,D: 60-80k
52225,C: 40-60k
52227,E: 80-100k
52228,E: 80-100k
52229,D: 60-80k
52231,D: 60-80k
52232,D: 60-80k
52233,C: 40-60k
52235,C: 40-60k
52236,E: 80-100k
52237,C: 40-60k
52240,C: 40-60k
52241,C: 40-60k
52245,C: 40-60k
52246,C: 40-60k
52247,C: 40-60k
52248,C: 40-60k
52249,D: 60-80k
52251,C: 40-60k
52253,D: 60-80k
52254,C: 40-60k
52255,C: 40-60k
52257,E: 80-100k
52301,C: 40-60k
52302,D: 60-80k
52305,C: 40-60k
52306,C: 40-60k
52308,C: 40-60k
52309,C: 40-60k
52310,C: 40-60k
52312,B: 20-40k
52313,C: 40-60k
52314,D: 60-80k
52315,D: 60-80k
52316,C: 40-60k
52317,D: 60-80k
52318,C: 40-60k
52320,C: 40-60k
52321,D: 60-80k
52322,D: 60-80k
52323,C: 40-60k
52324,E: 80-100k
52325,D: 60-80k
52326,B: 20-40k
52327,E: 80-100k
52328,F: 100-120k
52329,D: 60-80k
52330,C: 40-60k
52332,D: 60-80k
52333,E: 80-100k
52334,D: 60-80k
52335,C: 40-60k
52336,D: 60-80k
52337,C: 40-60k
52338,E: 80-100k
52339,C: 40-60k
52340,C: 40-60k
52341,E: 80-100k
52342,C: 40-60k
52345,D: 60-80k
52346,C: 40-60k
52347,C: 40-60k
52348,D: 60-80k
52349,C: 40-60k
52351,E: 80-100k
52352,D: 60-80k
52353,C: 40-60k
52354,D: 60-80k
52355,C: 40-60k
52356,D: 60-80k
52358,D: 60-80k
52359,C: 40-60k
52361,D: 60-80k
52362,C: 40-60k
52401,B: 20-40k
52402,C: 40-60k
52403,D: 60-80k
52404,C: 40-60k
52405,C: 40-60k
52411,F: 100-120k
52501,C: 40-60k
52530,C: 40-60k
52531,C: 40-60k
52533,C: 40-60k
52534,B: 20-40k
52535,C: 40-60k
52536,D: 60-80k
52537,C: 40-60k
52540,C: 40-60k
52542,C: 40-60k
52543,E: 80-100k
52544,C: 40-60k
52548,C: 40-60k
52549,B: 20-40k
52550,B: 20-40k
52551,C: 40-60k
52552,D: 60-80k
52553,C: 40-60k
52554,C: 40-60k
52555,C: 40-60k
52556,C: 40-60k
52560,C: 40-60k
52561,C: 40-60k
52563,C: 40-60k
52565,C: 40-60k
52566,C: 40-60k
52567,D: 60-80k
52569,C: 40-60k
52570,C: 40-60k
52571,C: 40-60k
52572,C: 40-60k
52573,C: 40-60k
52574,B: 20-40k
52576,C: 40-60k
52577,C: 40-60k
52580,C: 40-60k
52581,C: 40-60k
52583,C: 40-60k
52584,C: 40-60k
52585,C: 40-60k
52586,C: 40-60k
52590,B: 20-40k
52591,C: 40-60k
52593,C: 40-60k
52594,C: 40-60k
52595,B: 20-40k
52601,C: 40-60k
52619,C: 40-60k
52620,C: 40-60k
52621,D: 60-80k
52623,C: 40-60k
52624,C: 40-60k
52625,C: 40-60k
52626,C: 40-60k
52627,C: 40-60k
52630,C: 40-60k
52632,B: 20-40k
52635,B: 20-40k
52637,C: 40-60k
52638,C: 40-60k
52639,C: 40-60k
52640,C: 40-60k
52641,C: 40-60k
52644,E: 80-100k
52645,C: 40-60k
52646,C: 40-60k
52647,C: 40-60k
52649,B: 20-40k
52650,C: 40-60k
52651,D: 60-80k
52653,C: 40-60k
52654,C: 40-60k
52655,C: 40-60k
52656,D: 60-80k
52657,C: 40-60k
52658,C: 40-60k
52659,C: 40-60k
52701,C: 40-60k
52720,D: 60-80k
52721,C: 40-60k
52722,D: 60-80k
52726,E: 80-100k
52727,D: 60-80k
52728,C: 40-60k
52729,D: 60-80k
52730,C: 40-60k
52731,C: 40-60k
52732,C: 40-60k
52737,C: 40-60k
52738,C: 40-60k
52739,B: 20-40k
52742,D: 60-80k
52745,C: 40-60k
52746,E: 80-100k
52747,D: 60-80k
52748,D: 60-80k
52749,E: 80-100k
52750,D: 60-80k
52751,D: 60-80k
52752,C: 40-60k
52753,E: 80-100k
52754,C: 40-60k
52755,D: 60-80k
52756,E: 80-100k
52757,C: 40-60k
52758,C: 40-60k
52760,D: 60-80k
52761,C: 40-60k
52765,C: 40-60k
52766,C: 40-60k
52768,C: 40-60k
52769,D: 60-80k
52772,C: 40-60k
52773,C: 40-60k
52774,D: 60-80k
52776,D: 60-80k
52777,C: 40-60k
52778,C: 40-60k
52801,B: 20-40k
52802,B: 20-40k
52803,C: 40-60k
52804,C: 40-60k
52806,C: 40-60k
52807,C: 40-60k
53001,D: 60-80k
53002,D: 60-80k
53003,C: 40-60k
53004,D: 60-80k
53005,E: 80-100k
53006,D: 60-80k
53007,C: 40-60k
53010,D: 60-80k
53011,D: 60-80k
53012,E: 80-100k
53013,D: 60-80k
53014,D: 60-80k
53015,D: 60-80k
53016,C: 40-60k
53017,E: 80-100k
53018,E: 80-100k
53019,D: 60-80k
53020,C: 40-60k
53021,D: 60-80k
53022,D: 60-80k
53023,D: 60-80k
53024,D: 60-80k
53027,D: 60-80k
53029,E: 80-100k
53032,D: 60-80k
53033,E: 80-100k
53034,C: 40-60k
53035,C: 40-60k
53036,E: 80-100k
53037,D: 60-80k
53038,D: 60-80k
53039,C: 40-60k
53040,D: 60-80k
53042,C: 40-60k
53044,E: 80-100k
53045,E: 80-100k
53046,C: 40-60k
53047,D: 60-80k
53048,C: 40-60k
53049,D: 60-80k
53050,C: 40-60k
53051,D: 60-80k
53057,D: 60-80k
53058,E: 80-100k
53059,D: 60-80k
53061,C: 40-60k
53063,D: 60-80k
53065,D: 60-80k
53066,E: 80-100k
53069,E: 80-100k
53070,D: 60-80k
53072,D: 60-80k
53073,C: 40-60k
53074,D: 60-80k
53075,D: 60-80k
53076,E: 80-100k
53078,D: 60-80k
53079,D: 60-80k
53080,D: 60-80k
53081,C: 40-60k
53083,D: 60-80k
53085,C: 40-60k
53086,D: 60-80k
53088,C: 40-60k
53089,E: 80-100k
53090,D: 60-80k
53091,C: 40-60k
53092,E: 80-100k
53093,D: 60-80k
53094,C: 40-60k
53095,D: 60-80k
53097,E: 80-100k
53098,C: 40-60k
53103,E: 80-100k
53104,D: 60-80k
53105,C: 40-60k
53108,D: 60-80k
53110,C: 40-60k
53114,D: 60-80k
53115,C: 40-60k
53118,D: 60-80k
53119,D: 60-80k
53120,D: 60-80k
53121,D: 60-80k
53122,F: 100-120k
53125,D: 60-80k
53126,D: 60-80k
53128,C: 40-60k
53129,D: 60-80k
53130,D: 60-80k
53132,D: 60-80k
53137,D: 60-80k
53139,D: 60-80k
53140,B: 20-40k
53142,D: 60-80k
53143,C: 40-60k
53144,C: 40-60k
53146,D: 60-80k
53147,C: 40-60k
53149,D: 60-80k
53150,E: 80-100k
53151,D: 60-80k
53153,D: 60-80k
53154,D: 60-80k
53156,C: 40-60k
53158,D: 60-80k
53167,D: 60-80k
53168,D: 60-80k
53170,C: 40-60k
53172,C: 40-60k
53177,D: 60-80k
53178,C: 40-60k
53179,D: 60-80k
53181,D: 60-80k
53182,D: 60-80k
53183,E: 80-100k
53184,C: 40-60k
53185,E: 80-100k
53186,C: 40-60k
53188,D: 60-80k
53189,D: 60-80k
53190,C: 40-60k
53191,D: 60-80k
53192,A: 0-20k
53195,C: 40-60k
53202,C: 40-60k
53203,C: 40-60k
53204,B: 20-40k
53205,B: 20-40k
53206,B: 20-40k
53207,C: 40-60k
53208,B: 20-40k
53209,B: 20-40k
53210,B: 20-40k
53211,C: 40-60k
53212,B: 20-40k
53213,D: 60-80k
53214,C: 40-60k
53215,B: 20-40k
53216,B: 20-40k
53217,E: 80-100k
53218,B: 20-40k
53219,C: 40-60k
53220,C: 40-60k
53221,C: 40-60k
53222,C: 40-60k
53223,C: 40-60k
53224,B: 20-40k
53225,C: 40-60k
53226,D: 60-80k
53227,C: 40-60k
53228,C: 40-60k
53233,A: 0-20k
53235,C: 40-60k
53402,C: 40-60k
53403,C: 40-60k
53404,B: 20-40k
53405,C: 40-60k
53406,C: 40-60k
53502,C: 40-60k
53503,C: 40-60k
53504,C: 40-60k
53505,D: 60-80k
53506,C: 40-60k
53507,D: 60-80k
53508,D: 60-80k
53510,C: 40-60k
53511,C: 40-60k
53515,D: 60-80k
53516,D: 60-80k
53517,D: 60-80k
53518,C: 40-60k
53520,C: 40-60k
53521,E: 80-100k
53522,C: 40-60k
53523,D: 60-80k
53525,C: 40-60k
53526,C: 40-60k
53527,E: 80-100k
53528,D: 60-80k
53529,D: 60-80k
53530,C: 40-60k
53531,D: 60-80k
53532,D: 60-80k
53533,C: 40-60k
53534,D: 60-80k
53536,D: 60-80k
53537,C: 40-60k
53538,C: 40-60k
53540,C: 40-60k
53541,C: 40-60k
53543,C: 40-60k
53544,D: 60-80k
53545,C: 40-60k
53546,C: 40-60k
53548,C: 40-60k
53549,C: 40-60k
53550,D: 60-80k
53551,D: 60-80k
53553,C: 40-60k
53554,C: 40-60k
53555,D: 60-80k
53556,C: 40-60k
53557,C: 40-60k
53558,D: 60-80k
53559,D: 60-80k
53560,D: 60-80k
53561,D: 60-80k
53562,D: 60-80k
53563,D: 60-80k
53565,C: 40-60k
53566,C: 40-60k
53569,C: 40-60k
53570,D: 60-80k
53571,E: 80-100k
53572,D: 60-80k
53573,C: 40-60k
53574,D: 60-80k
53575,E: 80-100k
53576,C: 40-60k
53577,D: 60-80k
53578,C: 40-60k
53579,C: 40-60k
53580,C: 40-60k
53581,C: 40-60k
53582,C: 40-60k
53583,C: 40-60k
53585,C: 40-60k
53586,C: 40-60k
53587,C: 40-60k
53588,C: 40-60k
53589,D: 60-80k
53590,D: 60-80k
53593,E: 80-100k
53594,D: 60-80k
53597,E: 80-100k
53598,D: 60-80k
53599,B: 20-40k
53703,B: 20-40k
53704,C: 40-60k
53705,C: 40-60k
53711,D: 60-80k
53713,B: 20-40k
53714,C: 40-60k
53715,B: 20-40k
53716,D: 60-80k
53717,D: 60-80k
53718,D: 60-80k
53719,D: 60-80k
53726,B: 20-40k
53801,C: 40-60k
53802,B: 20-40k
53803,C: 40-60k
53804,C: 40-60k
53805,C: 40-60k
53806,C: 40-60k
53807,C: 40-60k
53808,C: 40-60k
53809,C: 40-60k
53810,C: 40-60k
53811,C: 40-60k
53813,C: 40-60k
53816,C: 40-60k
53817,C: 40-60k
53818,C: 40-60k
53820,C: 40-60k
53821,C: 40-60k
53825,C: 40-60k
53826,C: 40-60k
53827,C: 40-60k
53901,C: 40-60k
53910,B: 20-40k
53911,D: 60-80k
53913,C: 40-60k
53916,C: 40-60k
53919,D: 60-80k
53920,C: 40-60k
53922,C: 40-60k
53923,C: 40-60k
53924,C: 40-60k
53925,D: 60-80k
53926,C: 40-60k
53928,C: 40-60k
53929,C: 40-60k
53930,C: 40-60k
53931,C: 40-60k
53932,D: 60-80k
53933,C: 40-60k
53934,B: 20-40k
53935,C: 40-60k
53936,B: 20-40k
53937,C: 40-60k
53939,C: 40-60k
53941,C: 40-60k
53943,C: 40-60k
53944,C: 40-60k
53946,C: 40-60k
53947,C: 40-60k
53948,C: 40-60k
53949,C: 40-60k
53950,C: 40-60k
53951,C: 40-60k
53952,C: 40-60k
53953,C: 40-60k
53954,D: 60-80k
53955,D: 60-80k
53956,C: 40-60k
53959,C: 40-60k
53960,C: 40-60k
53961,C: 40-60k
53963,C: 40-60k
53964,C: 40-60k
53965,C: 40-60k
53968,C: 40-60k
53969,C: 40-60k
54001,C: 40-60k
54002,D: 60-80k
54003,D: 60-80k
54004,C: 40-60k
54005,C: 40-60k
54006,C: 40-60k
54007,C: 40-60k
54009,D: 60-80k
54011,D: 60-80k
54013,C: 40-60k
54014,D: 60-80k
54015,D: 60-80k
54016,E: 80-100k
54017,D: 60-80k
54020,C: 40-60k
54021,E: 80-100k
54022,D: 60-80k
54023,E: 80-100k
54024,C: 40-60k
54025,D: 60-80k
54026,C: 40-60k
54027,D: 60-80k
54028,C: 40-60k
54082,E: 80-100k
54101,D: 60-80k
54102,B: 20-40k
54103,C: 40-60k
54104,B: 20-40k
54106,C: 40-60k
54107,C: 40-60k
54110,D: 60-80k
54111,C: 40-60k
54112,C: 40-60k
54113,D: 60-80k
54114,C: 40-60k
54115,D: 60-80k
54119,C: 40-60k
54120,B: 20-40k
54121,C: 40-60k
54123,D: 60-80k
54124,C: 40-60k
54125,B: 20-40k
54126,D: 60-80k
54128,C: 40-60k
54129,C: 40-60k
54130,D: 60-80k
54135,B: 20-40k
54136,C: 40-60k
54137,C: 40-60k
54138,C: 40-60k
54139,C: 40-60k
54140,C: 40-60k
54141,D: 60-80k
54143,C: 40-60k
54149,B: 20-40k
54150,B: 20-40k
54151,C: 40-60k
54153,C: 40-60k
54154,C: 40-60k
54155,D: 60-80k
54156,B: 20-40k
54157,C: 40-60k
54159,D: 60-80k
54160,C: 40-60k
54161,C: 40-60k
54162,D: 60-80k
54165,C: 40-60k
54166,C: 40-60k
54169,E: 80-100k
54170,C: 40-60k
54171,E: 80-100k
54173,D: 60-80k
54174,C: 40-60k
54175,C: 40-60k
54177,B: 20-40k
54180,D: 60-80k
54201,C: 40-60k
54202,C: 40-60k
54204,D: 60-80k
54205,C: 40-60k
54207,D: 60-80k
54208,D: 60-80k
54209,C: 40-60k
54210,C: 40-60k
54211,C: 40-60k
54212,D: 60-80k
54213,C: 40-60k
54214,C: 40-60k
54216,C: 40-60k
54217,D: 60-80k
54220,C: 40-60k
54227,D: 60-80k
54228,C: 40-60k
54229,D: 60-80k
54230,D: 60-80k
54232,C: 40-60k
54234,C: 40-60k
54235,C: 40-60k
54241,C: 40-60k
54245,D: 60-80k
54246,C: 40-60k
54247,D: 60-80k
54301,C: 40-60k
54302,B: 20-40k
54303,B: 20-40k
54304,C: 40-60k
54311,D: 60-80k
54313,D: 60-80k
54401,C: 40-60k
54403,C: 40-60k
54405,C: 40-60k
54406,C: 40-60k
54407,D: 60-80k
54408,C: 40-60k
54409,C: 40-60k
54410,D: 60-80k
54411,C: 40-60k
54412,D: 60-80k
54413,B: 20-40k
54414,C: 40-60k
54416,B: 20-40k
54417,C: 40-60k
54418,C: 40-60k
54420,C: 40-60k
54421,C: 40-60k
54422,C: 40-60k
54423,D: 60-80k
54424,C: 40-60k
54425,C: 40-60k
54426,C: 40-60k
54427,C: 40-60k
54428,B: 20-40k
54430,B: 20-40k
54433,C: 40-60k
54435,C: 40-60k
54436,C: 40-60k
54437,C: 40-60k
54440,C: 40-60k
54441,D: 60-80k
54442,C: 40-60k
54443,C: 40-60k
54446,C: 40-60k
54447,B: 20-40k
54448,D: 60-80k
54449,C: 40-60k
54450,B: 20-40k
54451,C: 40-60k
54452,C: 40-60k
54454,C: 40-60k
54455,D: 60-80k
54456,C: 40-60k
54457,C: 40-60k
54458,C: 40-60k
54459,B: 20-40k
54460,B: 20-40k
54462,B: 20-40k
54463,C: 40-60k
54465,B: 20-40k
54466,C: 40-60k
54467,C: 40-60k
54469,C: 40-60k
54470,C: 40-60k
54471,D: 60-80k
54473,C: 40-60k
54474,C: 40-60k
54475,D: 60-80k
54476,C: 40-60k
54479,C: 40-60k
54480,C: 40-60k
54481,C: 40-60k
54482,D: 60-80k
54484,C: 40-60k
54485,C: 40-60k
54486,C: 40-60k
54487,C: 40-60k
54488,C: 40-60k
54489,C: 40-60k
54490,C: 40-60k
54491,C: 40-60k
54493,C: 40-60k
54494,C: 40-60k
54495,B: 20-40k
54498,C: 40-60k
54499,C: 40-60k
54501,C: 40-60k
54511,C: 40-60k
54512,C: 40-60k
54513,C: 40-60k
54514,C: 40-60k
54515,C: 40-60k
54517,C: 40-60k
54519,C: 40-60k
54520,B: 20-40k
54521,C: 40-60k
54524,C: 40-60k
54525,B: 20-40k
54526,C: 40-60k
54527,B: 20-40k
54529,C: 40-60k
54530,B: 20-40k
54531,C: 40-60k
54534,B: 20-40k
54536,B: 20-40k
54537,C: 40-60k
54538,B: 20-40k
54539,C: 40-60k
54540,C: 40-60k
54541,C: 40-60k
54542,B: 20-40k
54545,C: 40-60k
54546,B: 20-40k
54547,C: 40-60k
54548,C: 40-60k
54550,C: 40-60k
54552,C: 40-60k
54554,C: 40-60k
54555,C: 40-60k
54556,B: 20-40k
54557,C: 40-60k
54558,B: 20-40k
54559,C: 40-60k
54560,D: 60-80k
54562,C: 40-60k
54563,B: 20-40k
54564,B: 20-40k
54565,B: 20-40k
54566,C: 40-60k
54568,B: 20-40k
54601,C: 40-60k
54603,C: 40-60k
54610,C: 40-60k
54611,C: 40-60k
54612,C: 40-60k
54613,B: 20-40k
54614,C: 40-60k
54615,C: 40-60k
54616,C: 40-60k
54618,C: 40-60k
54619,C: 40-60k
54621,C: 40-60k
54622,C: 40-60k
54623,D: 60-80k
54624,C: 40-60k
54625,B: 20-40k
54626,C: 40-60k
54627,C: 40-60k
54628,C: 40-60k
54629,C: 40-60k
54630,C: 40-60k
54631,C: 40-60k
54632,C: 40-60k
54634,C: 40-60k
54635,C: 40-60k
54636,D: 60-80k
54637,B: 20-40k
54638,C: 40-60k
54639,C: 40-60k
54642,C: 40-60k
54644,C: 40-60k
54645,B: 20-40k
54646,C: 40-60k
54648,C: 40-60k
54650,C: 40-60k
54651,C: 40-60k
54652,B: 20-40k
54653,C: 40-60k
54654,B: 20-40k
54655,C: 40-60k
54656,C: 40-60k
54657,B: 20-40k
54658,C: 40-60k
54659,C: 40-60k
54660,C: 40-60k
54661,C: 40-60k
54664,C: 40-60k
54665,C: 40-60k
54666,C: 40-60k
54667,C: 40-60k
54669,D: 60-80k
54670,C: 40-60k
54701,C: 40-60k
54703,C: 40-60k
54720,C: 40-60k
54721,C: 40-60k
54722,C: 40-60k
54723,C: 40-60k
54724,D: 60-80k
54725,C: 40-60k
54726,C: 40-60k
54727,C: 40-60k
54728,C: 40-60k
54729,C: 40-60k
54730,C: 40-60k
54731,C: 40-60k
54732,C: 40-60k
54733,C: 40-60k
54734,C: 40-60k
54736,C: 40-60k
54737,C: 40-60k
54738,D: 60-80k
54739,D: 60-80k
54740,C: 40-60k
54741,B: 20-40k
54742,C: 40-60k
54745,C: 40-60k
54746,C: 40-60k
54747,C: 40-60k
54748,B: 20-40k
54749,C: 40-60k
54750,C: 40-60k
54751,C: 40-60k
54754,C: 40-60k
54755,C: 40-60k
54756,C: 40-60k
54757,C: 40-60k
54758,C: 40-60k
54759,C: 40-60k
54760,C: 40-60k
54761,C: 40-60k
54762,C: 40-60k
54763,C: 40-60k
54765,B: 20-40k
54766,C: 40-60k
54767,D: 60-80k
54768,C: 40-60k
54769,C: 40-60k
54770,C: 40-60k
54771,C: 40-60k
54772,C: 40-60k
54773,C: 40-60k
54801,C: 40-60k
54805,C: 40-60k
54806,C: 40-60k
54810,C: 40-60k
54812,C: 40-60k
54813,C: 40-60k
54814,C: 40-60k
54817,C: 40-60k
54819,B: 20-40k
54820,C: 40-60k
54821,C: 40-60k
54822,C: 40-60k
54824,C: 40-60k
54826,C: 40-60k
54827,C: 40-60k
54828,B: 20-40k
54829,C: 40-60k
54830,C: 40-60k
54832,B: 20-40k
54835,B: 20-40k
54836,D: 60-80k
54837,C: 40-60k
54838,C: 40-60k
54839,B: 20-40k
54840,C: 40-60k
54841,C: 40-60k
54842,D: 60-80k
54843,C: 40-60k
54844,C: 40-60k
54845,B: 20-40k
54846,B: 20-40k
54847,C: 40-60k
54848,B: 20-40k
54849,D: 60-80k
54850,C: 40-60k
54853,C: 40-60k
54854,C: 40-60k
54855,C: 40-60k
54856,C: 40-60k
54858,C: 40-60k
54859,C: 40-60k
54861,B: 20-40k
54862,B: 20-40k
54864,C: 40-60k
54865,B: 20-40k
54867,B: 20-40k
54868,C: 40-60k
54870,C: 40-60k
54871,C: 40-60k
54872,B: 20-40k
54873,C: 40-60k
54874,D: 60-80k
54875,B: 20-40k
54876,B: 20-40k
54880,C: 40-60k
54888,C: 40-60k
54889,C: 40-60k
54891,C: 40-60k
54893,B: 20-40k
54895,B: 20-40k
54896,B: 20-40k
54901,C: 40-60k
54902,C: 40-60k
54904,D: 60-80k
54909,C: 40-60k
54911,C: 40-60k
54913,D: 60-80k
54914,C: 40-60k
54915,D: 60-80k
54921,C: 40-60k
54922,C: 40-60k
54923,C: 40-60k
54927,C: 40-60k
54928,D: 60-80k
54929,C: 40-60k
54930,C: 40-60k
54931,C: 40-60k
54932,D: 60-80k
54933,C: 40-60k
54934,B: 20-40k
54935,C: 40-60k
54937,D: 60-80k
54940,D: 60-80k
54941,C: 40-60k
54942,E: 80-100k
54943,C: 40-60k
54944,D: 60-80k
54945,C: 40-60k
54947,D: 60-80k
54948,C: 40-60k
54949,C: 40-60k
54950,C: 40-60k
54952,C: 40-60k
54956,D: 60-80k
54960,C: 40-60k
54961,C: 40-60k
54962,C: 40-60k
54963,D: 60-80k
54964,D: 60-80k
54965,C: 40-60k
54966,C: 40-60k
54967,B: 20-40k
54968,C: 40-60k
54970,C: 40-60k
54971,C: 40-60k
54974,D: 60-80k
54977,D: 60-80k
54979,C: 40-60k
54980,C: 40-60k
54981,C: 40-60k
54982,C: 40-60k
54983,C: 40-60k
54984,C: 40-60k
54986,C: 40-60k
55001,E: 80-100k
55003,D: 60-80k
55005,E: 80-100k
55006,C: 40-60k
55007,C: 40-60k
55008,C: 40-60k
55009,D: 60-80k
55011,E: 80-100k
55012,D: 60-80k
55013,D: 60-80k
55014,E: 80-100k
55016,E: 80-100k
55017,C: 40-60k
55018,E: 80-100k
55019,D: 60-80k
55020,E: 80-100k
55021,C: 40-60k
55024,E: 80-100k
55025,D: 60-80k
55026,D: 60-80k
55027,D: 60-80k
55029,C: 40-60k
55030,C: 40-60k
55031,E: 80-100k
55032,D: 60-80k
55033,D: 60-80k
55036,B: 20-40k
55037,C: 40-60k
55038,E: 80-100k
55040,D: 60-80k
55041,C: 40-60k
55042,E: 80-100k
55043,D: 60-80k
55044,F: 100-120k
55045,D: 60-80k
55046,D: 60-80k
55047,E: 80-100k
55049,D: 60-80k
55051,C: 40-60k
55052,C: 40-60k
